id_mun;f10;f11;f198;f199;f200;f13;f14;f318;f320;f321;f167;f27;f28;f29;f171;f69;f72;f73;f378;f379;f377;f291;f225;f284;f227;f286;f308;f250;f119;f122;mun
251706;11428.0;3242.0;268.0;23302.2;93.2;0.0;0.0;150.0;137.0;287.0;20.0;176.0;62.0;29.0;287.0;273.0;10.0;4.0;71.0;58.0;129.0;72.0;19.0;0.0;0.0;19.0;3.1;137.0;76.0;246.0;Bellaguarda
170182;20272.0;5226.0;694.0;43002.9;236.5;0.0;0.0;325.0;353.0;678.0;98.0;431.0;120.0;29.0;678.0;529.0;60.0;89.0;152.0;129.0;281.0;77.0;100.0;70.0;0.0;170.0;21.2;274.0;175.0;479.0;Bellcaire d'Empordà
250479;17841.0;4530.0;983.0;57875.9;318.3;0.0;1.0;607.0;592.0;1199.0;147.0;733.0;246.0;73.0;1199.0;1012.0;82.0;105.0;306.0;212.0;518.0;161.0;203.0;0.0;0.0;203.0;39.1;549.0;;684.0;Bellcaire d'Urgell
250498;13538.0;4634.0;203.0;30714.3;184.3;0.0;0.0;90.0;95.0;185.0;22.0;113.0;36.0;14.0;185.0;169.0;12.0;4.0;46.0;39.0;85.0;26.0;19.0;0.0;0.0;19.0;5.3;68.0;34.0;142.0;Bellmunt d'Urgell
430234;15635.0;4119.0;369.0;15837.4;95.0;0.0;0.0;142.0;131.0;273.0;27.0;171.0;65.0;10.0;273.0;212.0;25.0;36.0;65.0;42.0;107.0;23.0;39.0;0.0;0.0;39.0;16.7;142.0;99.0;352.0;Bellmunt del Priorat
080214;19704.0;4454.0;98.0;31224.5;209.2;0.0;0.0;41.0;23.0;64.0;1.0;38.0;20.0;5.0;64.0;58.0;3.0;3.0;23.0;9.0;32.0;5.0;5.0;0.0;0.0;5.0;2.6;36.0;36.0;78.0;Bellprat
250501;18575.0;4570.0;3825.0;36544.3;299.7;0.0;2.0;2774.0;2444.0;5218.0;793.0;3484.0;757.0;184.0;5218.0;3589.0;364.0;1265.0;1256.0;822.0;2078.0;392.0;1052.0;478.0;0.0;1530.0;267.5;1760.0;;2323.0;Bellpuig
430249;19442.0;4488.0;1951.0;63967.2;397.5;0.0;3.0;1162.0;1075.0;2237.0;396.0;1459.0;331.0;51.0;2237.0;1583.0;354.0;300.0;478.0;371.0;849.0;131.0;548.0;297.0;251.0;1096.0;185.0;813.0;394.0;1266.0;Bellvei
250518;21185.0;5840.0;3561.0;39742.8;310.0;0.0;51.0;1035.0;970.0;2005.0;282.0;1283.0;362.0;78.0;2005.0;1581.0;214.0;210.0;555.0;426.0;981.0;306.0;341.0;0.0;0.0;341.0;66.9;1047.0;1116.0;2600.0;Bellver de Cerdanya
250523;17578.0;4735.0;1609.0;43502.8;269.7;0.0;0.0;1159.0;1101.0;2260.0;300.0;1393.0;416.0;151.0;2260.0;1762.0;82.0;416.0;537.0;400.0;937.0;218.0;291.0;59.0;0.0;350.0;97.2;958.0;;1045.0;Bellvís
250539;22663.0;5851.0;809.0;56958.0;438.6;0.0;0.0;806.0;712.0;1518.0;219.0;1064.0;204.0;31.0;1518.0;1212.0;130.0;176.0;407.0;315.0;722.0;157.0;93.0;0.0;0.0;93.0;45.8;512.0;;617.0;Benavent de Segrià
430252;15082.0;4240.0;637.0;25536.9;178.8;0.0;0.0;336.0;387.0;723.0;57.0;433.0;179.0;54.0;723.0;611.0;27.0;85.0;160.0;125.0;285.0;92.0;87.0;0.0;0.0;87.0;28.1;272.0;125.0;492.0;Benifallet
430265;15959.0;4170.0;883.0;47227.6;305.6;0.0;0.0;630.0;510.0;1140.0;133.0;730.0;227.0;50.0;1140.0;834.0;48.0;258.0;261.0;177.0;438.0;129.0;92.0;0.0;0.0;92.0;42.5;463.0;48.0;576.0;Benissanet
080229;20520.0;4852.0;15191.0;40979.9;287.4;0.0;11.0;8315.0;8445.0;16760.0;2349.0;10684.0;2937.0;790.0;16760.0;12130.0;1622.0;3008.0;3218.0;2863.0;6081.0;1164.0;2480.0;807.0;717.0;4004.0;1051.5;7038.0;551.0;9120.0;Berga
170195;21554.0;5170.0;1854.0;42383.0;402.6;0.0;7.0;1181.0;1306.0;2487.0;404.0;1504.0;451.0;128.0;2487.0;1902.0;231.0;354.0;533.0;541.0;1074.0;236.0;575.0;0.0;0.0;575.0;78.6;967.0;;1217.0;Besalú
170209;22473.0;5368.0;3708.0;42127.0;400.2;0.0;5.0;2522.0;2469.0;4991.0;946.0;3251.0;637.0;157.0;4991.0;4282.0;386.0;323.0;1234.0;1112.0;2346.0;398.0;1029.0;56.0;0.0;1085.0;186.0;1652.0;;2211.0;Bescanó
170216;20016.0;6997.0;144.0;62104.2;248.4;0.0;1.0;99.0;87.0;186.0;34.0;130.0;21.0;1.0;186.0;144.0;9.0;33.0;41.0;41.0;82.0;21.0;49.0;83.0;0.0;132.0;10.1;58.0;14.0;82.0;Beuda
080235;25134.0;6641.0;5669.0;89534.1;659.0;0.0;4.0;4779.0;4579.0;9358.0;1540.0;6400.0;1259.0;159.0;9358.0;7337.0;1342.0;679.0;2363.0;1901.0;4264.0;885.0;937.0;261.0;0.0;1198.0;504.7;3218.0;1026.0;4391.0;Bigues i Riells
250557;18163.0;5097.0;252.0;25539.7;160.9;0.0;0.0;94.0;83.0;177.0;10.0;103.0;50.0;14.0;177.0;156.0;15.0;6.0;52.0;28.0;80.0;24.0;;0.0;0.0;;3.0;89.0;;149.0;Biosca
170221;18638.0;4654.0;8232.0;43468.9;393.9;0.0;0.0;5565.0;5594.0;11159.0;1996.0;7298.0;1541.0;324.0;11159.0;7388.0;1172.0;2599.0;2358.0;1936.0;4294.0;831.0;1355.0;361.0;0.0;1716.0;750.0;4129.0;315.0;5105.0;Bisbal d'Empordà, la
430271;10642.0;3232.0;276.0;22206.5;157.7;0.0;0.0;116.0;95.0;211.0;26.0;119.0;57.0;9.0;211.0;171.0;16.0;24.0;50.0;30.0;80.0;45.0;11.0;0.0;0.0;11.0;8.3;89.0;41.0;179.0;Bisbal de Falset, la
430287;18211.0;4133.0;4274.0;51892.6;415.1;0.0;1.0;1918.0;1713.0;3631.0;490.0;2389.0;659.0;93.0;3631.0;2585.0;696.0;350.0;811.0;595.0;1406.0;203.0;368.0;296.0;0.0;664.0;328.2;1259.0;1120.0;2845.0;Bisbal del Penedès, la
172348;18915.0;4538.0;235.0;48983.0;318.4;0.0;0.0;125.0;116.0;241.0;23.0;146.0;57.0;15.0;241.0;179.0;27.0;35.0;55.0;39.0;94.0;22.0;21.0;0.0;0.0;21.0;9.8;102.0;36.0;144.0;Biure
430290;18263.0;4318.0;484.0;28051.7;204.8;0.0;0.0;200.0;182.0;382.0;40.0;241.0;69.0;32.0;382.0;332.0;20.0;30.0;107.0;84.0;191.0;35.0;20.0;0.0;0.0;20.0;12.7;170.0;94.0;334.0;Blancafort
170237;19628.0;4860.0;38417.0;35341.6;380.6;0.0;26.0;19846.0;20068.0;39914.0;5557.0;26755.0;6515.0;1087.0;39914.0;24004.0;7460.0;8450.0;7764.0;6483.0;14247.0;2331.0;4984.0;2070.0;0.0;7054.0;3302.2;15957.0;7062.0;25257.0;Blanes
170293;20213.0;5360.0;264.0;74556.8;447.3;0.0;0.0;137.0;135.0;272.0;31.0;181.0;48.0;12.0;272.0;222.0;18.0;32.0;63.0;54.0;117.0;23.0;43.0;0.0;0.0;43.0;9.4;102.0;54.0;170.0;Boadella i les Escaules
170242;25495.0;7879.0;1187.0;136390.9;818.3;0.0;14.0;197.0;178.0;375.0;44.0;255.0;66.0;10.0;375.0;295.0;23.0;57.0;118.0;102.0;220.0;61.0;111.0;0.0;0.0;111.0;7.9;166.0;578.0;772.0;Bolvir
430304;18547.0;4597.0;642.0;34370.7;202.8;0.0;0.0;359.0;326.0;685.0;115.0;456.0;100.0;14.0;685.0;515.0;72.0;98.0;147.0;104.0;251.0;57.0;29.0;0.0;0.0;29.0;58.3;264.0;232.0;552.0;Bonastre
250576;20041.0;4600.0;564.0;40524.8;162.1;0.0;0.0;142.0;113.0;255.0;34.0;175.0;39.0;7.0;255.0;193.0;41.0;21.0;71.0;52.0;123.0;21.0;5.0;0.0;0.0;5.0;12.8;114.0;141.0;280.0;Bòrdes, Es
170255;24330.0;5907.0;1121.0;46297.9;336.1;0.0;1.0;885.0;876.0;1761.0;283.0;1175.0;253.0;50.0;1761.0;1312.0;131.0;318.0;418.0;357.0;775.0;132.0;94.0;108.0;0.0;202.0;78.1;622.0;;740.0;Bordils
250582;18741.0;4805.0;4519.0;52336.8;422.3;0.0;6.0;3152.0;3021.0;6173.0;959.0;3877.0;1068.0;269.0;6173.0;4761.0;487.0;925.0;1339.0;1089.0;2428.0;471.0;1100.0;234.0;0.0;1334.0;316.8;2370.0;;3606.0;Borges Blanques, les
430311;19411.0;4839.0;1547.0;66541.7;296.2;0.0;2.0;1053.0;1003.0;2056.0;345.0;1314.0;337.0;60.0;2056.0;1557.0;242.0;257.0;464.0;364.0;828.0;135.0;351.0;0.0;0.0;351.0;128.2;759.0;161.0;1017.0;Borges del Camp, les
170268;24548.0;6350.0;516.0;45649.2;299.9;0.0;0.0;380.0;353.0;733.0;138.0;460.0;107.0;28.0;733.0;605.0;59.0;69.0;185.0;147.0;332.0;100.0;99.0;0.0;0.0;99.0;24.2;260.0;;313.0;Borrassà
080240;16109.0;3771.0;453.0;66388.5;353.2;0.0;0.0;257.0;207.0;464.0;40.0;300.0;92.0;32.0;464.0;372.0;23.0;69.0;110.0;69.0;179.0;61.0;83.0;0.0;0.0;83.0;23.6;223.0;92.0;456.0;Borredà
250595;21409.0;4837.0;1134.0;51647.3;433.8;0.0;0.0;544.0;571.0;1115.0;145.0;764.0;157.0;49.0;1115.0;637.0;244.0;234.0;218.0;214.0;432.0;123.0;109.0;0.0;0.0;109.0;42.7;413.0;223.0;775.0;Bossòst
430326;11559.0;3285.0;679.0;33830.6;165.8;0.0;0.0;284.0;270.0;554.0;46.0;306.0;162.0;40.0;554.0;485.0;24.0;45.0;115.0;89.0;204.0;79.0;88.0;0.0;0.0;88.0;10.7;251.0;73.0;470.0;Bot
430332;20380.0;5889.0;777.0;53441.4;245.8;0.0;1.0;552.0;525.0;1077.0;184.0;747.0;127.0;19.0;1077.0;827.0;126.0;124.0;270.0;216.0;486.0;89.0;141.0;0.0;0.0;141.0;64.8;409.0;52.0;498.0;Botarell
250560;11232.0;2846.0;317.0;14280.8;85.7;0.0;0.0;138.0;110.0;248.0;20.0;133.0;65.0;30.0;248.0;219.0;6.0;23.0;62.0;27.0;89.0;55.0;8.0;0.0;0.0;8.0;7.4;125.0;53.0;241.0;Bovera
430347;17919.0;4403.0;591.0;29768.2;154.8;0.0;1.0;355.0;340.0;695.0;123.0;412.0;126.0;34.0;695.0;516.0;74.0;105.0;156.0;128.0;284.0;65.0;69.0;0.0;0.0;69.0;24.4;275.0;67.0;402.0;Bràfim
170274;20517.0;4965.0;2791.0;57460.1;436.7;0.0;2.0;1842.0;1920.0;3762.0;505.0;2440.0;670.0;147.0;3762.0;2952.0;422.0;388.0;886.0;729.0;1615.0;281.0;485.0;140.0;0.0;625.0;208.4;1461.0;200.0;1774.0;Breda
080253;25958.0;6800.0;1839.0;45045.7;369.4;0.0;3.0;1128.0;982.0;2110.0;377.0;1454.0;239.0;40.0;2110.0;1718.0;229.0;163.0;597.0;462.0;1059.0;186.0;305.0;59.0;0.0;364.0;78.8;729.0;;1068.0;Bruc, el
080266;29047.0;8913.0;173.0;154404.6;898.6;0.0;0.0;142.0;116.0;258.0;51.0;167.0;36.0;4.0;258.0;232.0;10.0;16.0;72.0;58.0;130.0;41.0;39.0;0.0;0.0;39.0;11.0;76.0;;140.0;Brull, el
170280;21659.0;6441.0;280.0;94592.9;501.3;0.0;0.0;203.0;186.0;389.0;47.0;247.0;72.0;23.0;389.0;340.0;18.0;31.0;92.0;81.0;173.0;47.0;141.0;0.0;0.0;141.0;9.7;129.0;50.0;185.0;Brunyola i Sant Martí Sapresa
430350;12477.0;3353.0;267.0;18827.7;135.6;0.0;1.0;162.0;140.0;302.0;41.0;177.0;68.0;16.0;302.0;260.0;13.0;29.0;63.0;42.0;105.0;39.0;21.0;0.0;0.0;21.0;13.7;128.0;66.0;236.0;Cabacés
250609;14006.0;4731.0;94.0;18914.9;151.4;0.0;0.0;34.0;37.0;71.0;2.0;46.0;13.0;10.0;71.0;64.0;4.0;3.0;20.0;11.0;31.0;15.0;39.0;0.0;0.0;39.0;2.1;26.0;;77.0;Cabanabona
170314;16085.0;8661.0;204.0;53671.6;327.4;0.0;0.0;150.0;117.0;267.0;43.0;163.0;54.0;7.0;267.0;188.0;16.0;63.0;56.0;34.0;90.0;42.0;52.0;0.0;0.0;52.0;16.5;104.0;28.0;153.0;Cabanelles
170307;19342.0;4865.0;592.0;43724.7;312.2;0.0;0.0;520.0;448.0;968.0;136.0;618.0;177.0;37.0;968.0;664.0;92.0;212.0;218.0;149.0;367.0;101.0;187.0;0.0;0.0;187.0;51.0;346.0;;455.0;Cabanes
080272;27317.0;6152.0;538.0;67377.3;501.3;0.0;2.0;499.0;480.0;979.0;182.0;658.0;111.0;28.0;979.0;845.0;93.0;41.0;248.0;203.0;451.0;74.0;260.0;0.0;0.0;260.0;27.7;308.0;;341.0;Cabanyes, les
250616;20839.0;5944.0;169.0;13295.9;93.1;0.0;0.0;50.0;43.0;93.0;8.0;56.0;25.0;4.0;93.0;79.0;3.0;11.0;24.0;13.0;37.0;17.0;8.0;0.0;0.0;8.0;4.2;38.0;50.0;103.0;Cabó
430363;18899.0;4091.0;1884.0;24912.4;174.4;0.0;1.0;613.0;562.0;1175.0;152.0;792.0;195.0;36.0;1175.0;821.0;208.0;146.0;272.0;203.0;475.0;64.0;67.0;0.0;0.0;67.0;102.7;413.0;432.0;973.0;Cabra del Camp
080288;19095.0;4104.0;1703.0;48093.4;336.7;0.0;1.0;795.0;687.0;1482.0;219.0;1051.0;185.0;27.0;1482.0;1067.0;255.0;160.0;359.0;241.0;600.0;79.0;31.0;0.0;0.0;31.0;118.4;526.0;566.0;1116.0;Cabrera d'Anoia
080291;33486.0;10929.0;2867.0;127768.7;1116.7;0.0;21.0;2381.0;2366.0;4747.0;711.0;3201.0;731.0;104.0;4747.0;3727.0;508.0;512.0;1132.0;1020.0;2152.0;588.0;2100.0;495.0;308.0;2903.0;165.2;1606.0;441.0;2264.0;Cabrera de Mar
080305;37392.0;12615.0;3696.0;189921.5;892.6;0.0;9.0;3667.0;3765.0;7432.0;1209.0;5110.0;967.0;146.0;7432.0;5722.0;618.0;1092.0;1706.0;1549.0;3255.0;919.0;640.0;108.0;0.0;748.0;285.8;2423.0;371.0;3087.0;Cabrils
170329;19414.0;5880.0;5121.0;57605.7;570.3;0.0;1.0;1300.0;1395.0;2695.0;346.0;1859.0;401.0;89.0;2695.0;1522.0;323.0;850.0;607.0;500.0;1107.0;377.0;890.0;51.0;0.0;941.0;77.8;1131.0;2131.0;3475.0;Cadaqués
080312;19569.0;5160.0;2771.0;41990.6;415.7;0.0;1.0;1843.0;1813.0;3656.0;657.0;2237.0;608.0;154.0;3656.0;2412.0;349.0;895.0;804.0;535.0;1339.0;252.0;739.0;353.0;0.0;1092.0;229.9;1431.0;;1793.0;Calaf
430379;20432.0;5166.0;41067.0;49965.3;490.2;0.0;65.0;13887.0;13714.0;27601.0;4045.0;18064.0;4856.0;636.0;27601.0;15785.0;5038.0;6778.0;5433.0;4419.0;9852.0;1753.0;2561.0;413.0;0.0;2974.0;2097.8;10092.0;13635.0;26981.0;Calafell
080348;24168.0;6186.0;856.0;70168.2;519.2;0.0;2.0;530.0;515.0;1045.0;158.0;707.0;145.0;35.0;1045.0;885.0;100.0;60.0;261.0;232.0;493.0;106.0;98.0;0.0;0.0;98.0;38.9;350.0;209.0;596.0;Calders
080327;26498.0;8616.0;2379.0;91006.7;691.7;0.0;8.0;1442.0;1579.0;3021.0;402.0;1998.0;485.0;136.0;3021.0;1999.0;359.0;663.0;622.0;628.0;1250.0;266.0;404.0;0.0;0.0;404.0;166.4;1226.0;485.0;1940.0;Caldes d'Estrac
170335;22592.0;5495.0;5785.0;60968.7;478.6;0.0;20.0;3935.0;3937.0;7872.0;1326.0;5237.0;1109.0;200.0;7872.0;5774.0;1151.0;947.0;1837.0;1592.0;3429.0;507.0;651.0;778.0;0.0;1429.0;438.7;2619.0;637.0;3543.0;Caldes de Malavella
080333;24042.0;6181.0;10058.0;74722.2;561.9;0.0;59.0;8873.0;8939.0;17812.0;2752.0;11784.0;2699.0;577.0;17812.0;12765.0;2771.0;2276.0;4153.0;3632.0;7785.0;1451.0;2790.0;1259.0;309.0;4358.0;947.3;6507.0;563.0;7437.0;Caldes de Montbui
080351;19398.0;5108.0;16669.0;72998.0;451.1;0.0;9.0;9399.0;9878.0;19277.0;2713.0;12554.0;3282.0;728.0;19277.0;11705.0;2732.0;4840.0;3433.0;3111.0;6544.0;1351.0;2362.0;933.0;1719.0;5014.0;1443.8;7519.0;1559.0;10615.0;Calella
080370;22139.0;5298.0;1929.0;49263.3;401.0;0.0;5.0;1281.0;1232.0;2513.0;397.0;1662.0;392.0;62.0;2513.0;2169.0;182.0;162.0;654.0;567.0;1221.0;253.0;349.0;98.0;0.0;447.0;84.4;917.0;;943.0;Calldetenes
080386;22084.0;5012.0;1599.0;55669.8;256.1;0.0;0.0;1053.0;1076.0;2129.0;368.0;1390.0;296.0;75.0;2129.0;1666.0;226.0;237.0;482.0;410.0;892.0;155.0;159.0;77.0;0.0;236.0;116.5;740.0;;894.0;Callús
080364;16319.0;4545.0;144.0;62534.7;375.2;0.0;18.0;92.0;96.0;188.0;19.0;115.0;35.0;19.0;188.0;178.0;6.0;4.0;49.0;35.0;84.0;45.0;19.0;0.0;0.0;19.0;5.7;56.0;71.0;159.0;Calonge de Segarra
170340;22627.0;6188.0;21843.0;47589.8;498.1;0.0;2.0;5681.0;5650.0;11331.0;1624.0;7446.0;1959.0;302.0;11331.0;6981.0;1448.0;2902.0;2354.0;2030.0;4384.0;879.0;1567.0;151.0;0.0;1718.0;623.7;4167.0;6475.0;12711.0;Calonge i Sant Antoni
250621;19807.0;4441.0;1149.0;24363.8;160.8;0.0;1.0;406.0;404.0;810.0;88.0;467.0;198.0;57.0;810.0;706.0;62.0;42.0;195.0;150.0;345.0;85.0;113.0;0.0;0.0;113.0;26.5;397.0;308.0;735.0;Camarasa
439039;13840.0;3276.0;2787.0;31388.6;329.6;0.0;0.0;1617.0;1577.0;3194.0;430.0;1982.0;617.0;165.0;3194.0;2624.0;120.0;450.0;718.0;520.0;1238.0;308.0;765.0;321.0;0.0;1086.0;185.5;1245.0;151.0;1712.0;Camarles
430385;23927.0;6706.0;49578.0;41652.3;332.5;0.0;115.0;16990.0;17744.0;34734.0;5902.0;23082.0;5003.0;747.0;34734.0;19769.0;6882.0;8083.0;6874.0;5872.0;12746.0;2561.0;3891.0;977.0;0.0;4868.0;2544.2;12622.0;13030.0;30750.0;Cambrils
170353;24063.0;6088.0;423.0;40115.8;232.7;0.0;2.0;340.0;337.0;677.0;92.0;409.0;146.0;30.0;677.0;604.0;32.0;41.0;181.0;137.0;318.0;68.0;84.0;0.0;0.0;84.0;22.7;228.0;;285.0;Camós
170366;21097.0;4570.0;2745.0;38567.6;289.3;0.0;4.0;1560.0;1672.0;3232.0;408.0;1955.0;682.0;187.0;3232.0;2616.0;428.0;188.0;703.0;622.0;1325.0;236.0;369.0;247.0;289.0;905.0;134.5;1393.0;197.0;1762.0;Campdevànol
170372;21966.0;5039.0;308.0;58529.2;351.2;0.0;1.0;73.0;67.0;140.0;10.0;94.0;34.0;2.0;140.0;120.0;7.0;13.0;36.0;25.0;61.0;12.0;41.0;0.0;0.0;41.0;2.4;57.0;101.0;162.0;Campelles
080399;26528.0;6928.0;369.0;104566.4;721.5;0.0;1.0;283.0;258.0;541.0;75.0;382.0;72.0;12.0;541.0;441.0;31.0;69.0;145.0;107.0;252.0;71.0;87.0;0.0;0.0;87.0;26.6;195.0;67.0;277.0;Campins
170388;25028.0;5819.0;286.0;233562.9;1004.3;0.0;0.0;264.0;273.0;537.0;116.0;359.0;50.0;12.0;537.0;467.0;22.0;48.0;135.0;125.0;260.0;62.0;366.0;113.0;645.0;1124.0;9.3;165.0;;267.0;Campllong
170391;21831.0;5779.0;4125.0;42279.3;385.6;0.0;2.0;1124.0;1174.0;2298.0;272.0;1411.0;497.0;118.0;2298.0;1714.0;207.0;377.0;507.0;471.0;978.0;270.0;386.0;56.0;0.0;442.0;78.8;1083.0;1160.0;2799.0;Camprodon
250637;20437.0;4609.0;131.0;46366.4;329.2;0.0;0.0;45.0;44.0;89.0;6.0;62.0;19.0;2.0;89.0;73.0;5.0;11.0;21.0;14.0;35.0;5.0;;0.0;0.0;;4.3;54.0;17.0;82.0;Canejan
170405;23745.0;6152.0;402.0;74171.6;415.4;0.0;0.0;382.0;347.0;729.0;123.0;448.0;139.0;19.0;729.0;620.0;48.0;61.0;178.0;144.0;322.0;84.0;70.0;0.0;0.0;70.0;28.3;246.0;69.0;331.0;Canet d'Adri
080403;21880.0;5588.0;11514.0;62720.3;438.5;0.0;8.0;7294.0;7571.0;14865.0;2185.0;9518.0;2587.0;575.0;14865.0;10701.0;2119.0;2045.0;2954.0;2757.0;5711.0;1139.0;1227.0;715.0;0.0;1942.0;867.8;5613.0;1307.0;7720.0;Canet de Mar
439076;19700.0;4422.0;1964.0;192644.1;1760.0;0.0;2.0;2912.0;3044.0;5956.0;1052.0;3986.0;796.0;122.0;5956.0;4099.0;1298.0;559.0;1331.0;1163.0;2494.0;274.0;881.0;1006.0;1320.0;3207.0;381.7;2283.0;;2318.0;Canonja, la
080410;19900.0;4871.0;9218.0;72953.8;536.2;0.0;5.0;8693.0;8136.0;16829.0;3022.0;11190.0;2318.0;299.0;16829.0;8849.0;3530.0;4450.0;3573.0;2610.0;6183.0;858.0;2051.0;679.0;0.0;2730.0;1440.0;5584.0;;6343.0;Canovelles
080425;23543.0;6533.0;1735.0;88471.5;685.7;0.0;6.0;1611.0;1545.0;3156.0;514.0;2108.0;470.0;64.0;3156.0;2367.0;552.0;237.0;771.0;626.0;1397.0;329.0;193.0;0.0;0.0;193.0;162.5;1042.0;;1403.0;Cànoves i Samalús
170412;19757.0;5875.0;380.0;34518.4;239.2;0.0;0.0;153.0;156.0;309.0;41.0;184.0;70.0;14.0;309.0;222.0;21.0;66.0;63.0;49.0;112.0;21.0;55.0;0.0;0.0;55.0;13.1;134.0;61.0;199.0;Cantallops
080431;22262.0;5169.0;4997.0;66547.3;519.1;0.0;12.0;2430.0;2269.0;4699.0;753.0;3232.0;639.0;75.0;4699.0;3334.0;823.0;542.0;1147.0;954.0;2101.0;372.0;236.0;62.0;0.0;298.0;310.2;1528.0;781.0;2394.0;Canyelles
430398;19319.0;4452.0;228.0;28557.0;234.1;0.0;0.0;58.0;53.0;111.0;9.0;72.0;26.0;4.0;111.0;99.0;9.0;3.0;34.0;23.0;57.0;10.0;;0.0;0.0;;4.3;67.0;78.0;162.0;Capafonts
430402;18016.0;4703.0;354.0;27505.6;151.3;0.0;0.0;197.0;195.0;392.0;41.0;240.0;87.0;24.0;392.0;352.0;12.0;28.0;84.0;74.0;158.0;43.0;62.0;0.0;0.0;62.0;15.9;170.0;48.0;286.0;Capçanes
080446;21519.0;5117.0;4070.0;30017.7;330.2;0.0;2.0;2665.0;2677.0;5342.0;769.0;3425.0;957.0;191.0;5342.0;3922.0;904.0;516.0;1130.0;956.0;2086.0;304.0;631.0;498.0;0.0;1129.0;330.2;2123.0;130.0;2584.0;Capellades
170427;20116.0;5687.0;517.0;69876.2;489.1;0.0;1.0;305.0;306.0;611.0;80.0;390.0;112.0;29.0;611.0;430.0;51.0;130.0;128.0;110.0;238.0;59.0;183.0;0.0;0.0;183.0;20.8;279.0;;384.0;Capmany
080459;22736.0;4422.0;68.0;33632.4;370.0;0.0;0.0;39.0;45.0;84.0;18.0;50.0;13.0;3.0;84.0;81.0;1.0;2.0;20.0;20.0;40.0;13.0;32.0;0.0;0.0;32.0;1.3;40.0;4.0;46.0;Capolat
080462;25291.0;6512.0;12237.0;71075.6;435.8;0.0;9.0;8975.0;9449.0;18424.0;3252.0;12220.0;2469.0;483.0;18424.0;14039.0;2428.0;1957.0;4295.0;3913.0;8208.0;1503.0;2093.0;881.0;0.0;2974.0;976.9;6490.0;;7613.0;Cardedeu
080478;20673.0;4790.0;2881.0;62008.0;446.5;0.0;1.0;2266.0;2373.0;4639.0;591.0;2790.0;996.0;262.0;4639.0;3845.0;445.0;349.0;901.0;783.0;1684.0;370.0;891.0;70.0;0.0;961.0;211.9;1963.0;;2611.0;Cardona
080484;21898.0;4960.0;620.0;47069.4;451.9;0.0;1.0;411.0;374.0;785.0;115.0;499.0;138.0;33.0;785.0;618.0;67.0;100.0;180.0;125.0;305.0;64.0;101.0;0.0;0.0;101.0;59.7;342.0;;486.0;Carme
430419;12104.0;3840.0;329.0;23519.8;117.6;0.0;0.0;117.0;120.0;237.0;18.0;131.0;72.0;16.0;237.0;195.0;30.0;12.0;41.0;31.0;72.0;31.0;16.0;0.0;0.0;16.0;12.9;110.0;86.0;209.0;Caseres
170448;21304.0;5465.0;6915.0;68203.6;540.5;0.0;9.0;5293.0;5117.0;10410.0;1789.0;6905.0;1330.0;386.0;10410.0;7610.0;916.0;1884.0;2638.0;2039.0;4677.0;846.0;1833.0;635.0;0.0;2468.0;512.0;3828.0;234.0;4642.0;Cassà de la Selva
080497;17877.0;4377.0;1343.0;37600.1;228.2;0.0;2.0;803.0;785.0;1588.0;219.0;944.0;331.0;94.0;1588.0;1434.0;77.0;77.0;336.0;302.0;638.0;174.0;319.0;0.0;0.0;319.0;82.7;609.0;162.0;1044.0;Casserres
080575;18380.0;4678.0;32.0;98593.8;410.1;0.0;0.0;37.0;30.0;67.0;6.0;50.0;10.0;1.0;67.0;65.0;1.0;1.0;19.0;15.0;34.0;5.0;6.0;0.0;0.0;6.0;0.8;42.0;8.0;54.0;Castell de l'Areny
259046;15593.0;3997.0;264.0;23140.2;162.0;0.0;0.0;96.0;77.0;173.0;14.0;101.0;40.0;18.0;173.0;160.0;8.0;5.0;39.0;25.0;64.0;13.0;48.0;0.0;0.0;48.0;6.4;86.0;44.0;149.0;Castell de Mur
170486;21910.0;6512.0;25179.0;70243.0;591.4;0.0;17.0;5426.0;5604.0;11030.0;1565.0;7303.0;1913.0;249.0;11030.0;5427.0;1607.0;3996.0;2208.0;1934.0;4142.0;912.0;3007.0;908.0;0.0;3915.0;522.8;4542.0;10038.0;15239.0;Castell-Platja d'Aro
250642;17576.0;3748.0;80.0;27775.0;166.6;0.0;0.0;66.0;65.0;131.0;26.0;72.0;25.0;8.0;131.0;126.0;3.0;2.0;29.0;28.0;57.0;23.0;38.0;0.0;0.0;38.0;1.0;42.0;;58.0;Castellar de la Ribera
080522;19606.0;5875.0;330.0;85542.4;410.6;0.0;0.0;84.0;72.0;156.0;11.0;106.0;29.0;10.0;156.0;142.0;6.0;8.0;42.0;36.0;78.0;35.0;32.0;0.0;0.0;32.0;12.8;84.0;147.0;255.0;Castellar de n'Hug
080500;18593.0;4024.0;146.0;35712.3;214.3;0.0;1.0;99.0;77.0;176.0;31.0;109.0;29.0;7.0;176.0;161.0;10.0;5.0;40.0;36.0;76.0;5.0;23.0;0.0;0.0;23.0;3.3;78.0;4.0;86.0;Castellar del Riu
080517;24340.0;6203.0;14733.0;83143.0;647.5;0.0;34.0;12089.0;12399.0;24488.0;3926.0;16462.0;3448.0;652.0;24488.0;19071.0;3628.0;1789.0;5767.0;5251.0;11018.0;1993.0;4261.0;1258.0;297.0;5816.0;1179.6;8261.0;505.0;9956.0;Castellar del Vallès
